provincia,municipio,estacion,magnitud,contaminante,punto_muestreo,nombre_estacion,ano,mes,dia,hora,valor,validacion,fecha,dia_semana,es_fin_semana
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,3,8,V,2026-05-12 03:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,3,49,V,2026-05-12 03:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,3,1,V,2026-05-12 03:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,3,7,V,2026-05-12 03:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,4,6,V,2026-05-12 04:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,4,42,V,2026-05-12 04:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,4,1,V,2026-05-12 04:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,4,5,V,2026-05-12 04:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,5,8,V,2026-05-12 05:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,5,31,V,2026-05-12 05:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,5,1,V,2026-05-12 05:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,5,7,V,2026-05-12 05:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,6,23,V,2026-05-12 06:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,6,15,V,2026-05-12 06:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,6,1,V,2026-05-12 06:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,6,20,V,2026-05-12 06:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,7,38,V,2026-05-12 07:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,7,12,V,2026-05-12 07:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,7,6,V,2026-05-12 07:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,7,29,V,2026-05-12 07:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,8,44,V,2026-05-12 08:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,8,21,V,2026-05-12 08:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,8,12,V,2026-05-12 08:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,8,26,V,2026-05-12 08:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,9,80,V,2026-05-12 09:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,9,22,V,2026-05-12 09:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,9,23,V,2026-05-12 09:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,9,44,V,2026-05-12 09:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,10,76,V,2026-05-12 10:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,10,23,V,2026-05-12 10:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,10,20,V,2026-05-12 10:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,10,45,V,2026-05-12 10:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,11,52,V,2026-05-12 11:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,11,39,V,2026-05-12 11:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,11,16,V,2026-05-12 11:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,11,28,V,2026-05-12 11:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,12,10,V,2026-05-12 12:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,12,94,V,2026-05-12 12:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,12,2,V,2026-05-12 12:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,12,6,V,2026-05-12 12:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,13,10,V,2026-05-12 13:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,13,103,V,2026-05-12 13:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,13,2,V,2026-05-12 13:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,13,7,V,2026-05-12 13:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,14,6,V,2026-05-12 14:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,14,96,V,2026-05-12 14:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,14,2,V,2026-05-12 14:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,14,4,V,2026-05-12 14:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,15,12,V,2026-05-12 15:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,15,88,V,2026-05-12 15:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,15,2,V,2026-05-12 15:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,15,9,V,2026-05-12 15:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,16,18,V,2026-05-12 16:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,16,84,V,2026-05-12 16:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,16,3,V,2026-05-12 16:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,16,13,V,2026-05-12 16:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,17,11,V,2026-05-12 17:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,17,97,V,2026-05-12 17:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,17,2,V,2026-05-12 17:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,17,8,V,2026-05-12 17:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,18,11,V,2026-05-12 18:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,18,89,V,2026-05-12 18:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,18,2,V,2026-05-12 18:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,18,8,V,2026-05-12 18:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,19,10,V,2026-05-12 19:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,19,91,V,2026-05-12 19:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,19,2,V,2026-05-12 19:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,19,7,V,2026-05-12 19:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,20,11,V,2026-05-12 20:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,20,89,V,2026-05-12 20:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,20,1,V,2026-05-12 20:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,20,10,V,2026-05-12 20:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,21,16,V,2026-05-12 21:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,21,80,V,2026-05-12 21:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,21,1,V,2026-05-12 21:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,21,15,V,2026-05-12 21:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,22,18,V,2026-05-12 22:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,22,67,V,2026-05-12 22:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,22,1,V,2026-05-12 22:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,22,17,V,2026-05-12 22:00:00,1,False
28,79,59,12,NOx,28079059_12_8,Juan Carlos I,2026,5,12,23,14,V,2026-05-12 23:00:00,1,False
28,79,59,14,O3,28079059_14_6,Juan Carlos I,2026,5,12,23,69,V,2026-05-12 23:00:00,1,False
28,79,59,7,NO,28079059_7_8,Juan Carlos I,2026,5,12,23,1,V,2026-05-12 23:00:00,1,False
28,79,59,8,NO2,28079059_8_8,Juan Carlos I,2026,5,12,23,12,V,2026-05-12 23:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,0,8,V,2026-05-12 00:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,0,17,V,2026-05-12 00:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,0,1,V,2026-05-12 00:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,0,17,V,2026-05-12 00:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,1,9,V,2026-05-12 01:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,1,24,V,2026-05-12 01:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,1,1,V,2026-05-12 01:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,1,23,V,2026-05-12 01:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,2,10,V,2026-05-12 02:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,2,35,V,2026-05-12 02:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,2,1,V,2026-05-12 02:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,2,33,V,2026-05-12 02:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,3,8,V,2026-05-12 03:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,3,38,V,2026-05-12 03:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,3,2,V,2026-05-12 03:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,3,34,V,2026-05-12 03:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,4,5,V,2026-05-12 04:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,4,19,V,2026-05-12 04:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,4,0,V,2026-05-12 04:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,4,19,V,2026-05-12 04:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,5,6,V,2026-05-12 05:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,5,23,V,2026-05-12 05:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,5,1,V,2026-05-12 05:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,5,22,V,2026-05-12 05:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,6,9,V,2026-05-12 06:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,6,47,V,2026-05-12 06:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,6,8,V,2026-05-12 06:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,6,35,V,2026-05-12 06:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,7,15,V,2026-05-12 07:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,7,89,V,2026-05-12 07:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,7,27,V,2026-05-12 07:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,7,47,V,2026-05-12 07:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,8,15,V,2026-05-12 08:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,8,100,V,2026-05-12 08:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,8,31,V,2026-05-12 08:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,8,52,V,2026-05-12 08:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,9,18,V,2026-05-12 09:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,9,70,V,2026-05-12 09:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,9,12,V,2026-05-12 09:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,9,51,V,2026-05-12 09:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,10,24,V,2026-05-12 10:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,10,69,V,2026-05-12 10:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,10,14,V,2026-05-12 10:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,10,47,V,2026-05-12 10:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,11,23,V,2026-05-12 11:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,11,45,V,2026-05-12 11:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,11,9,V,2026-05-12 11:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,11,31,V,2026-05-12 11:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,12,7,V,2026-05-12 12:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,12,15,V,2026-05-12 12:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,12,2,V,2026-05-12 12:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,12,12,V,2026-05-12 12:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,13,6,V,2026-05-12 13:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,13,12,V,2026-05-12 13:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,13,2,V,2026-05-12 13:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,13,9,V,2026-05-12 13:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,14,5,V,2026-05-12 14:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,14,10,V,2026-05-12 14:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,14,2,V,2026-05-12 14:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,14,7,V,2026-05-12 14:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,15,6,V,2026-05-12 15:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,15,9,V,2026-05-12 15:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,15,2,V,2026-05-12 15:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,15,6,V,2026-05-12 15:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,16,7,V,2026-05-12 16:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,16,12,V,2026-05-12 16:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,16,3,V,2026-05-12 16:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,16,8,V,2026-05-12 16:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,17,5,V,2026-05-12 17:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,17,16,V,2026-05-12 17:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,17,3,V,2026-05-12 17:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,17,12,V,2026-05-12 17:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,18,5,V,2026-05-12 18:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,18,15,V,2026-05-12 18:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,18,3,V,2026-05-12 18:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,18,11,V,2026-05-12 18:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,19,3,V,2026-05-12 19:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,19,15,V,2026-05-12 19:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,19,2,V,2026-05-12 19:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,19,12,V,2026-05-12 19:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,20,3,V,2026-05-12 20:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,20,18,V,2026-05-12 20:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,20,2,V,2026-05-12 20:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,20,15,V,2026-05-12 20:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,21,4,V,2026-05-12 21:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,21,24,V,2026-05-12 21:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,21,2,V,2026-05-12 21:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,21,21,V,2026-05-12 21:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,22,7,V,2026-05-12 22:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,22,21,V,2026-05-12 22:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,22,1,V,2026-05-12 22:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,22,19,V,2026-05-12 22:00:00,1,False
28,79,36,10,PM10,28079036_10_47,Moratalaz,2026,5,12,23,5,V,2026-05-12 23:00:00,1,False
28,79,36,12,NOx,28079036_12_8,Moratalaz,2026,5,12,23,11,V,2026-05-12 23:00:00,1,False
28,79,36,7,NO,28079036_7_8,Moratalaz,2026,5,12,23,0,V,2026-05-12 23:00:00,1,False
28,79,36,8,NO2,28079036_8_8,Moratalaz,2026,5,12,23,10,V,2026-05-12 23:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,0,10,V,2026-05-12 00:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,0,22,V,2026-05-12 00:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,0,0,V,2026-05-12 00:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,0,22,V,2026-05-12 00:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,0,7,V,2026-05-12 00:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,1,13,V,2026-05-12 01:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,1,49,V,2026-05-12 01:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,1,4,V,2026-05-12 01:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,1,43,V,2026-05-12 01:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,1,6,V,2026-05-12 01:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,2,22,V,2026-05-12 02:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,2,117,V,2026-05-12 02:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,2,27,V,2026-05-12 02:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,2,77,V,2026-05-12 02:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,2,10,V,2026-05-12 02:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,3,17,V,2026-05-12 03:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,3,54,V,2026-05-12 03:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,3,7,V,2026-05-12 03:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,3,43,V,2026-05-12 03:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,3,8,V,2026-05-12 03:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,4,13,V,2026-05-12 04:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,4,32,V,2026-05-12 04:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,4,1,V,2026-05-12 04:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,4,31,V,2026-05-12 04:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,4,7,V,2026-05-12 04:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,5,11,V,2026-05-12 05:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,5,24,V,2026-05-12 05:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,5,0,V,2026-05-12 05:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,5,23,V,2026-05-12 05:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,5,7,V,2026-05-12 05:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,6,14,V,2026-05-12 06:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,6,124,V,2026-05-12 06:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,6,51,V,2026-05-12 06:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,6,46,V,2026-05-12 06:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,6,8,V,2026-05-12 06:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,7,26,V,2026-05-12 07:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,7,131,V,2026-05-12 07:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,7,51,V,2026-05-12 07:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,7,53,V,2026-05-12 07:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,7,14,V,2026-05-12 07:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,8,21,V,2026-05-12 08:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,8,115,V,2026-05-12 08:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,8,42,V,2026-05-12 08:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,8,52,V,2026-05-12 08:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,8,11,V,2026-05-12 08:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,9,30,V,2026-05-12 09:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,9,133,V,2026-05-12 09:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,9,49,V,2026-05-12 09:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,9,58,V,2026-05-12 09:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,9,14,V,2026-05-12 09:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,10,35,V,2026-05-12 10:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,10,102,V,2026-05-12 10:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,10,32,V,2026-05-12 10:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,10,53,V,2026-05-12 10:00:00,1,False
28,79,47,9,PM2.5,28079047_9_47,Méndez Álvaro,2026,5,12,10,16,V,2026-05-12 10:00:00,1,False
28,79,47,10,PM10,28079047_10_47,Méndez Álvaro,2026,5,12,11,27,V,2026-05-12 11:00:00,1,False
28,79,47,12,NOx,28079047_12_8,Méndez Álvaro,2026,5,12,11,38,V,2026-05-12 11:00:00,1,False
28,79,47,7,NO,28079047_7_8,Méndez Álvaro,2026,5,12,11,9,V,2026-05-12 11:00:00,1,False
28,79,47,8,NO2,28079047_8_8,Méndez Álvaro,2026,5,12,11,24,V,2026-05-12 11:00:00,1,False
